Landing page,URL,Date,Sessions,Conversions
/ar/es/home/connect-to-science/discover.html,https://www.thermofisher.com/ar/es/home/connect-to-science/discover.html,9/20/23,213,0
/ca/en/home/order.html,https://www.thermofisher.com/ca/en/home/order.html,9/21/23,213,0
/store/v2/scms/home,https://www.thermofisher.com/store/v2/scms/home,9/25/23,213,0
/au/en/home/order.html,https://www.thermofisher.com/au/en/home/order.html,9/27/23,213,0
/us/en/home/technical-resources/contact-us.html,https://www.thermofisher.com/us/en/home/technical-resources/contact-us.html,9/26/23,212,8
/kr/ko/home/products-and-services/promotions/life-science/the-lab-shop/calibration-pipette.html,https://www.thermofisher.com/kr/ko/home/products-and-services/promotions/life-science/the-lab-shop/calibration-pipette.html,9/20/23,212,1
/order/catalog/product/23225,https://www.thermofisher.com/order/catalog/product/23225,9/27/23,212,1
/us/en/home/biotech.html,https://www.thermofisher.com/us/en/home/biotech.html,9/29/23,212,1
/taqman/gene-expression/assay/query,https://www.thermofisher.com/taqman/gene-expression/assay/query,10/4/23,212,1
/blog/learning-at-the-bench/useful-numbers-for-cell-culture,https://www.thermofisher.com/blog/learning-at-the-bench/useful-numbers-for-cell-culture,9/19/23,212,0
/blog/learning-at-the-bench/useful-numbers-for-cell-culture,https://www.thermofisher.com/blog/learning-at-the-bench/useful-numbers-for-cell-culture,10/3/23,212,0
/blog/life-in-the-lab/single-tube-analysis-can-help-you-avoid-these-5-common-rt-pcr-challenges,https://www.thermofisher.com/blog/life-in-the-lab/single-tube-analysis-can-help-you-avoid-these-5-common-rt-pcr-challenges,10/9/23,212,0
/jp/ja/home/life-science/bioproduction/contaminant-and-impurity-testing/host-cell-residual-dna-quantitation.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/contaminant-and-impurity-testing/host-cell-residual-dna-quantitation.html,9/12/23,211,0
/blog/behindthebench/pcr-primer-design-tips,https://www.thermofisher.com/blog/behindthebench/pcr-primer-design-tips,9/27/23,211,0
/ar/es/home/products-and-services/promotions/life-science/innovative-molecular-biology-workflow-products.html,https://www.thermofisher.com/ar/es/home/products-and-services/promotions/life-science/innovative-molecular-biology-workflow-products.html,10/6/23,211,0
/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/kingfisher-systems/models/kingfisher-apex.html,https://www.thermofisher.com/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/kingfisher-systems/models/kingfisher-apex.html,9/16/23,210,0
/identity/account/reset-password/request,https://www.thermofisher.com/identity/account/reset-password/request,9/18/23,210,0
/ca/en/home/order.html,https://www.thermofisher.com/ca/en/home/order.html,9/25/23,210,0
/store/v2/b2b/home/pscms,https://www.thermofisher.com/store/v2/b2b/home/pscms,9/29/23,210,0
/it/en/home.html,https://www.thermofisher.com/it/en/home.html,10/9/23,210,0
/kr/ko/home/products-and-services/promotions/microbiome-webinar-2023.html,https://www.thermofisher.com/kr/ko/home/products-and-services/promotions/microbiome-webinar-2023.html,10/7/23,209,7
/cl/es/home/life-science/protein-biology/protein-assays-analysis/western-blotting/detect-proteins-western-blot/western-blot-imaging-analysis/ibright-systems/features.html,https://www.thermofisher.com/cl/es/home/life-science/protein-biology/protein-assays-analysis/western-blotting/detect-proteins-western-blot/western-blot-imaging-analysis/ibright-systems/features.html,9/15/23,209,0
/ar/es/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/spotlight-articles/in-vitro-testing-personalized-skincare.html,https://www.thermofisher.com/ar/es/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/spotlight-articles/in-vitro-testing-personalized-skincare.html,9/17/23,209,0
/store/v2/quick-order,https://www.thermofisher.com/store/v2/quick-order,9/18/23,209,0
/blog/ask-a-scientist/what-is-chromatography,https://www.thermofisher.com/blog/ask-a-scientist/what-is-chromatography,10/6/23,209,0
/store/v2/b2b/home/guest,https://www.thermofisher.com/store/v2/b2b/home/guest,10/6/23,209,0
/nl/en/home.html,https://www.thermofisher.com/nl/en/home.html,9/27/23,208,1
/order/catalog/product/23225,https://www.thermofisher.com/order/catalog/product/23225,9/12/23,208,0
/au/en/home/order.html,https://www.thermofisher.com/au/en/home/order.html,9/25/23,208,0
/nz/en/home/order.html,https://www.thermofisher.com/nz/en/home/order.html,9/28/23,208,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment/fill-finish.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment/fill-finish.html,9/30/23,208,0
/mx/es/home/connect-to-science/discover.html,https://www.thermofisher.com/mx/es/home/connect-to-science/discover.html,10/2/23,208,0
/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/kingfisher-systems/models/kingfisher-apex.html,https://www.thermofisher.com/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/kingfisher-systems/models/kingfisher-apex.html,10/5/23,208,0
/order/catalog/product/23225,https://www.thermofisher.com/order/catalog/product/23225,10/5/23,208,0
/search/cas/71-23-8,https://www.thermofisher.com/search/cas/71-23-8,10/6/23,208,0
/store/v2/b2b/home/pscms,https://www.thermofisher.com/store/v2/b2b/home/pscms,10/6/23,208,0
/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/kingfisher-systems/models/kingfisher-apex.html,https://www.thermofisher.com/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/kingfisher-systems/models/kingfisher-apex.html,10/7/23,208,0
/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/kingfisher-systems/models/kingfisher-apex.html,https://www.thermofisher.com/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/kingfisher-systems/models/kingfisher-apex.html,10/9/23,208,0
/us/en/home/technical-resources/contact-us.html,https://www.thermofisher.com/us/en/home/technical-resources/contact-us.html,10/3/23,207,6
/store/v2/b2b/home/pscms,https://www.thermofisher.com/store/v2/b2b/home/pscms,9/12/23,207,1
/kr/ko/home/products-and-services/upcoming-cryo-em-global-experts.html,https://www.thermofisher.com/kr/ko/home/products-and-services/upcoming-cryo-em-global-experts.html,9/12/23,207,0
/nz/en/home.html,https://www.thermofisher.com/nz/en/home.html,9/14/23,207,0
/page/WF25155,https://www.thermofisher.com/page/WF25155,9/21/23,207,0
/kr/ko/home/life-science/bioproduction/mabs-development-manufacturing.html,https://www.thermofisher.com/kr/ko/home/life-science/bioproduction/mabs-development-manufacturing.html,9/24/23,207,0
/mx/es/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,https://www.thermofisher.com/mx/es/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,9/24/23,207,0
/nl/en/home.html,https://www.thermofisher.com/nl/en/home.html,9/26/23,207,0
/store/v2/b2b/home/guest,https://www.thermofisher.com/store/v2/b2b/home/guest,9/30/23,207,0
/br/en/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,https://www.thermofisher.com/br/en/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,10/4/23,207,0
/ar/es/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/spotlight-articles/in-vitro-testing-personalized-skincare.html,https://www.thermofisher.com/ar/es/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/spotlight-articles/in-vitro-testing-personalized-skincare.html,9/14/23,206,0
/ar/es/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,https://www.thermofisher.com/ar/es/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,9/24/23,206,0
/ar/es/home/brands/product-brand/dynal/streptavidin-coupled-dynabeads.html,https://www.thermofisher.com/ar/es/home/brands/product-brand/dynal/streptavidin-coupled-dynabeads.html,10/3/23,206,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/proinflammatory-cytokines-overview.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/proinflammatory-cytokines-overview.html,10/3/23,206,0
/jp/ja/home/life-science/bioproduction/contaminant-and-impurity-testing/mycoplasma-detection.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/contaminant-and-impurity-testing/mycoplasma-detection.html,10/5/23,206,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,9/12/23,205,0
/au/en/home/order.html,https://www.thermofisher.com/au/en/home/order.html,9/26/23,205,0
/ch/en/home.html,https://www.thermofisher.com/ch/en/home.html,9/26/23,205,0
/br/en/home/global/page-not-available.html,https://www.thermofisher.com/br/en/home/global/page-not-available.html,10/4/23,205,0
/kr/ko/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment.html,https://www.thermofisher.com/kr/ko/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment.html,10/4/23,205,0
/kr/ko/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment.html,https://www.thermofisher.com/kr/ko/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment.html,10/6/23,205,0
/identity/account/reset-password/request,https://www.thermofisher.com/identity/account/reset-password/request,9/19/23,204,2
/store/v2/quick-order,https://www.thermofisher.com/store/v2/quick-order,9/20/23,204,1
/blog/behindthebench/understanding-ct-values,https://www.thermofisher.com/blog/behindthebench/understanding-ct-values,10/3/23,204,1
/jp/ja/home/life-science/bioproduction/mabs-development-manufacturing.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/mabs-development-manufacturing.html,9/12/23,204,0
/antibody/primary/query/p53,https://www.thermofisher.com/antibody/primary/query/p53,9/16/23,204,0
/store/v2/quick-order,https://www.thermofisher.com/store/v2/quick-order,9/25/23,204,0
/jp/ja/home/life-science/bioproduction/contaminant-and-impurity-testing/microbial-identification.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/contaminant-and-impurity-testing/microbial-identification.html,10/1/23,204,0
/store/v2/b2b/home/guest,https://www.thermofisher.com/store/v2/b2b/home/guest,10/1/23,204,0
/store/v2/cart,https://www.thermofisher.com/store/v2/cart,10/9/23,203,1
/us/en/home/products-and-services/aspire-member-program.html,https://www.thermofisher.com/us/en/home/products-and-services/aspire-member-program.html,9/21/23,203,0
/blog/life-in-the-lab/how-your-instruments-get-a-second-life-empowering-other-scientists,https://www.thermofisher.com/blog/life-in-the-lab/how-your-instruments-get-a-second-life-empowering-other-scientists,9/25/23,203,0
/ca/en/home/order.html,https://www.thermofisher.com/ca/en/home/order.html,9/29/23,203,0
/store/v2/quick-order,https://www.thermofisher.com/store/v2/quick-order,9/19/23,202,2
/blog/ask-a-scientist/what-is-chromatography,https://www.thermofisher.com/blog/ask-a-scientist/what-is-chromatography,9/16/23,202,0
/jp/ja/home/life-science/dna-rna-purification-analysis/nucleic-acid-gel-electrophoresis/e-gel-electrophoresis-system.html,https://www.thermofisher.com/jp/ja/home/life-science/dna-rna-purification-analysis/nucleic-acid-gel-electrophoresis/e-gel-electrophoresis-system.html,9/16/23,202,0
/blog/ask-a-scientist/what-is-chromatography,https://www.thermofisher.com/blog/ask-a-scientist/what-is-chromatography,9/22/23,202,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment/universal-retention-devices.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment/universal-retention-devices.html,9/28/23,202,0
/ie/en/home.html,https://www.thermofisher.com/ie/en/home.html,10/7/23,202,0
/us/en/home/technical-resources/contact-us.html,https://www.thermofisher.com/us/en/home/technical-resources/contact-us.html,9/28/23,201,3
/store/v2/quick-order,https://www.thermofisher.com/store/v2/quick-order,10/4/23,201,2
/fr/fr/home.html,https://www.thermofisher.com/fr/fr/home.html,10/9/23,201,1
/us/en/home/chemicals.html,https://www.thermofisher.com/us/en/home/chemicals.html,9/12/23,201,0
/cl/es/home/life-science/protein-biology/protein-assays-analysis/western-blotting/detect-proteins-western-blot/western-blot-imaging-analysis/ibright-systems/features.html,https://www.thermofisher.com/cl/es/home/life-science/protein-biology/protein-assays-analysis/western-blotting/detect-proteins-western-blot/western-blot-imaging-analysis/ibright-systems/features.html,9/18/23,201,0
/search/browse/onlineoffers,https://www.thermofisher.com/search/browse/onlineoffers,9/18/23,201,0
/ch/en/home.html,https://www.thermofisher.com/ch/en/home.html,10/3/23,201,0
/mx/es/home/life-science/dna-rna-purification-analysis/rna-extraction/rna-types/total-rna-extraction/cells-to-ct-kits.html,https://www.thermofisher.com/mx/es/home/life-science/dna-rna-purification-analysis/rna-extraction/rna-types/total-rna-extraction/cells-to-ct-kits.html,10/4/23,201,0
/blog/behindthebench/understanding-ct-values,https://www.thermofisher.com/blog/behindthebench/understanding-ct-values,10/4/23,200,1
/identity/account/reset-password/request,https://www.thermofisher.com/identity/account/reset-password/request,9/13/23,200,0
/order/catalog/product/23225,https://www.thermofisher.com/order/catalog/product/23225,9/13/23,200,0
/antibody/primary/query/p53,https://www.thermofisher.com/antibody/primary/query/p53,9/18/23,200,0
/ar/es/home/connect-to-science.html,https://www.thermofisher.com/ar/es/home/connect-to-science.html,9/19/23,200,0
/store/v2/quick-order,https://www.thermofisher.com/store/v2/quick-order,10/3/23,200,0
/ar/es/home/brands/product-brand/dynal/streptavidin-coupled-dynabeads.html,https://www.thermofisher.com/ar/es/home/brands/product-brand/dynal/streptavidin-coupled-dynabeads.html,10/4/23,200,0
/blog/life-in-the-lab/artificial-intelligence-is-shifting-the-paradigm-in-flow-cytometry,https://www.thermofisher.com/blog/life-in-the-lab/artificial-intelligence-is-shifting-the-paradigm-in-flow-cytometry,10/5/23,200,0
/us/en/home/technical-resources/contact-us.html,https://www.thermofisher.com/us/en/home/technical-resources/contact-us.html,9/21/23,199,4
